Date;Time;instr;price;volume;Exchg;Sales;Corr;Seq;Stop;Source;TRF;Excl;Filter
11.03.2011;15:29:30.805;IBM;20.8;100;N;@;0;1466498;N;C;;;
11.03.2011;15:30:29.155;IBM;20.9;100;T;@;0;1474981;N;C;;;
11.03.2011;15:30:29.155;IBM;20.92;100;T;@;0;1474982;N;C;;;
11.03.2011;15:31:43.235;IBM;20.86;100;N;@;0;1484599;N;C;;;
11.03.2011;15:35:07.336;IBM;20.81;200;N;@;0;1504355;N;C;;;
11.03.2011;15:38:21.771;IBM;20.94;100;N;@;0;1524638;N;C;;;
11.03.2011;15:40:18.624;IBM;20.81;100;P;@;0;1537786;N;C;;;
11.03.2011;15:43:20.159;IBM;20.8;100;N;@;0;1559637;N;C;;;
11.03.2011;15:45:45.982;IBM;20.81;100;N;@;0;1583420;N;C;;;
11.03.2011;15:46:04.597;IBM;20.81;100;P;@;0;1585448;N;C;;;
11.03.2011;15:46:19.768;IBM;20.85;100;N;@;0;1587817;N;C;;;
11.03.2011;15:46:28.692;IBM;20.81;100;N;@;0;1588870;N;C;;;
11.03.2011;15:49:02.737;IBM;20.81;100;N;@;0;1612278;N;C;;;
11.03.2011;15:51:34.083;IBM;20.875;100;T;@;0;1637506;N;C;;;
11.03.2011;15:52:01.537;IBM;20.94;100;N;@;0;1643296;N;C;;;
11.03.2011;15:53:30.552;IBM;20.81;100;N;@;0;1660175;N;C;;;
11.03.2011;15:55:18.395;IBM;20.88;100;D;@;0;1686555;N;C;T;;
11.03.2011;15:55:18.395;IBM;20.88;100;D;@;0;1686556;N;C;T;;
11.03.2011;15:55:18.395;IBM;20.88;300;D;@;0;1686557;N;C;T;;
11.03.2011;15:55:18.451;IBM;20.88;400;D;@;0;1686570;N;C;T;;
11.03.2011;15:55:18.467;IBM;20.878;100;D;@;0;1686571;N;C;T;;
11.03.2011;15:55:18.483;IBM;20.82;100;N;@;0;1686573;N;C;;;
11.03.2011;15:55:30.665;IBM;20.8;100;D;@;0;1691311;N;C;T;;
11.03.2011;15:55:52.192;IBM;20.88;100;N;F;0;1696718;N;C;;;
11.03.2011;15:56:33.451;IBM;20.81;100;N;@;0;1706198;N;C;;;
11.03.2011;15:56:52.275;IBM;20.88;100;C;F;0;1710017;N;C;;;
11.03.2011;15:57:52.641;IBM;20.83;100;N;@;0;1725888;N;C;;;
11.03.2011;15:58:37.147;IBM;20.8;100;N;@;0;1737064;N;C;;;
11.03.2011;15:59:18.781;IBM;20.8;100;P;@;0;1749102;N;C;;;
11.03.2011;15:59:45.136;IBM;20.8;302;P;F;0;1759875;N;C;;;
11.03.2011;15:59:59.336;IBM;20.88;100;N;F;0;1766711;N;C;;;
11.03.2011;16:00:00.270;IBM;20.88;100;P;M;0;1767072;N;C;;X;
11.03.2011;16:00:00.552;IBM;20.875;100;T;M;0;1767238;N;C;;X;
11.03.2011;16:04:50.065;IBM;20.89;100;N;6;0;1767798;N;C;;;
